DIP-19285N|refseq:NP_610783|uniprotkb:Q9V6B9,DIP-23013N|refseq:NP_476877|uniprotkb:Q02645,['Nucleus'],['Cytoplasm']
DIP-19285N|refseq:NP_610783|uniprotkb:Q9V6B9,DIP-20399N|refseq:NP_728470|uniprotkb:Q9W0V1,['Nucleus'],['Cytoplasm']
DIP-19285N|refseq:NP_610783|uniprotkb:Q9V6B9,DIP-21766N|refseq:NP_524079|uniprotkb:P54399,['Nucleus'],['Endoplasmic reticulum']
DIP-18931N|refseq:NP_610715|uniprotkb:Q9V637,DIP-19285N|refseq:NP_610783|uniprotkb:Q9V6B9,['Cytoplasm'],['Nucleus']
DIP-19970N|uniprotkb:P91943,DIP-23013N|refseq:NP_476877|uniprotkb:Q02645,['Nucleus'],['Cytoplasm']
DIP-19970N|uniprotkb:P91943,DIP-20399N|refseq:NP_728470|uniprotkb:Q9W0V1,['Nucleus'],['Cytoplasm']
DIP-19970N|uniprotkb:P91943,DIP-21766N|refseq:NP_524079|uniprotkb:P54399,['Nucleus'],['Endoplasmic reticulum']
DIP-18931N|refseq:NP_610715|uniprotkb:Q9V637,DIP-19970N|uniprotkb:P91943,['Cytoplasm'],['Nucleus']
DIP-23013N|refseq:NP_476877|uniprotkb:Q02645,DIP-59662N|refseq:NP_477303|uniprotkb:O16810,['Cytoplasm'],['Nucleus']
DIP-21766N|refseq:NP_524079|uniprotkb:P54399,DIP-23013N|refseq:NP_476877|uniprotkb:Q02645,['Endoplasmic reticulum'],['Cytoplasm']
DIP-22888N|refseq:NP_723721|uniprotkb:P06601,DIP-23013N|refseq:NP_476877|uniprotkb:Q02645,['Nucleus'],['Cytoplasm']
DIP-18925N|refseq:NP_648205|uniprotkb:Q9VSH3,DIP-23013N|refseq:NP_476877|uniprotkb:Q02645,['Endoplasmic reticulum'],['Cytoplasm']
DIP-20399N|refseq:NP_728470|uniprotkb:Q9W0V1,DIP-59662N|refseq:NP_477303|uniprotkb:O16810,['Cytoplasm'],['Nucleus']
DIP-20399N|refseq:NP_728470|uniprotkb:Q9W0V1,DIP-21766N|refseq:NP_524079|uniprotkb:P54399,['Cytoplasm'],['Endoplasmic reticulum']
DIP-20399N|refseq:NP_728470|uniprotkb:Q9W0V1,DIP-22888N|refseq:NP_723721|uniprotkb:P06601,['Cytoplasm'],['Nucleus']
DIP-18925N|refseq:NP_648205|uniprotkb:Q9VSH3,DIP-20399N|refseq:NP_728470|uniprotkb:Q9W0V1,['Endoplasmic reticulum'],['Cytoplasm']
DIP-21766N|refseq:NP_524079|uniprotkb:P54399,DIP-59662N|refseq:NP_477303|uniprotkb:O16810,['Endoplasmic reticulum'],['Nucleus']
DIP-18931N|refseq:NP_610715|uniprotkb:Q9V637,DIP-59662N|refseq:NP_477303|uniprotkb:O16810,['Cytoplasm'],['Nucleus']
DIP-18925N|refseq:NP_648205|uniprotkb:Q9VSH3,DIP-59662N|refseq:NP_477303|uniprotkb:O16810,['Endoplasmic reticulum'],['Nucleus']
DIP-19017N|refseq:NP_524580|uniprotkb:P07666,DIP-59662N|refseq:NP_477303|uniprotkb:O16810,['Cytoplasm'],['Nucleus']
DIP-18931N|refseq:NP_610715|uniprotkb:Q9V637,DIP-21766N|refseq:NP_524079|uniprotkb:P54399,['Cytoplasm'],['Endoplasmic reticulum']
