DIP-29102N|uniprotkb:Q99LI8,DIP-33031N|refseq:NP_032726|uniprotkb:P42582,['Cytoplasm'],['Nucleus']
DIP-29102N|uniprotkb:Q99LI8,DIP-60025N|uniprotkb:Q9D9Q6,['Cytoplasm'],['Endoplasmic reticulum']
DIP-29102N|uniprotkb:Q99LI8,DIP-49546N|uniprotkb:Q9D902,['Cytoplasm'],['Nucleus']
DIP-29102N|uniprotkb:Q99LI8,DIP-59439N|uniprotkb:P51450,['Cytoplasm'],['Nucleus']
DIP-29102N|uniprotkb:Q99LI8,DIP-56045N|uniprotkb:Q80U70,['Cytoplasm'],['Nucleus']
DIP-29102N|uniprotkb:Q99LI8,DIP-35245N|refseq:NP_056601|uniprotkb:P15864,['Cytoplasm'],['Nucleus']
DIP-29102N|uniprotkb:Q99LI8,DIP-48715N|refseq:NP_035414|uniprotkb:Q62193,['Cytoplasm'],['Nucleus']
DIP-29102N|uniprotkb:Q99LI8,DIP-42840N|uniprotkb:Q61286,['Cytoplasm'],['Nucleus']
DIP-29102N|uniprotkb:Q99LI8,DIP-40883N|refseq:NP_032115|uniprotkb:P17679,['Cytoplasm'],['Nucleus']
DIP-29102N|uniprotkb:Q99LI8,DIP-29927N|refseq:NP_808311|uniprotkb:Q99LI5,['Cytoplasm'],['Nucleus']
DIP-33031N|refseq:NP_032726|uniprotkb:P42582,DIP-48996N|refseq:NP_084202|uniprotkb:Q8R4K2,['Nucleus'],['Cytoplasm']
DIP-48996N|refseq:NP_084202|uniprotkb:Q8R4K2,DIP-60025N|uniprotkb:Q9D9Q6,['Cytoplasm'],['Endoplasmic reticulum']
DIP-48996N|refseq:NP_084202|uniprotkb:Q8R4K2,DIP-49546N|uniprotkb:Q9D902,['Cytoplasm'],['Nucleus']
DIP-48996N|refseq:NP_084202|uniprotkb:Q8R4K2,DIP-59439N|uniprotkb:P51450,['Cytoplasm'],['Nucleus']
DIP-48996N|refseq:NP_084202|uniprotkb:Q8R4K2,DIP-56045N|uniprotkb:Q80U70,['Cytoplasm'],['Nucleus']
DIP-35245N|refseq:NP_056601|uniprotkb:P15864,DIP-48996N|refseq:NP_084202|uniprotkb:Q8R4K2,['Nucleus'],['Cytoplasm']
DIP-48715N|refseq:NP_035414|uniprotkb:Q62193,DIP-48996N|refseq:NP_084202|uniprotkb:Q8R4K2,['Nucleus'],['Cytoplasm']
DIP-42840N|uniprotkb:Q61286,DIP-48996N|refseq:NP_084202|uniprotkb:Q8R4K2,['Nucleus'],['Cytoplasm']
DIP-40883N|refseq:NP_032115|uniprotkb:P17679,DIP-48996N|refseq:NP_084202|uniprotkb:Q8R4K2,['Nucleus'],['Cytoplasm']
DIP-29927N|refseq:NP_808311|uniprotkb:Q99LI5,DIP-48996N|refseq:NP_084202|uniprotkb:Q8R4K2,['Nucleus'],['Cytoplasm']
DIP-33031N|refseq:NP_032726|uniprotkb:P42582,DIP-60025N|uniprotkb:Q9D9Q6,['Nucleus'],['Endoplasmic reticulum']
DIP-33031N|refseq:NP_032726|uniprotkb:P42582,DIP-41971N|refseq:NP_034692|uniprotkb:O55222,['Nucleus'],['Cytoplasm']
DIP-29541N|uniprotkb:Q07813,DIP-33031N|refseq:NP_032726|uniprotkb:P42582,"['Cytoplasm', 'Mitochondrion']",['Nucleus']
DIP-33031N|refseq:NP_032726|uniprotkb:P42582,DIP-57658N|uniprotkb:Q9EPC1,['Nucleus'],['Cytoplasm']
DIP-29880N|refseq:NP_062760|uniprotkb:Q9WUN2,DIP-33031N|refseq:NP_032726|uniprotkb:P42582,['Cytoplasm'],['Nucleus']
DIP-33031N|refseq:NP_032726|uniprotkb:P42582,DIP-46319N|uniprotkb:Q9R0X5,['Nucleus'],"['Cytoplasm', 'Golgi apparatus']"
DIP-33031N|refseq:NP_032726|uniprotkb:P42582,DIP-60018N|refseq:NP_666065|uniprotkb:Q8VCN5,['Nucleus'],['Cytoplasm']
DIP-2665N|refseq:NP_035006|uniprotkb:Q09014,DIP-33031N|refseq:NP_032726|uniprotkb:P42582,['Cytoplasm'],['Nucleus']
DIP-33031N|refseq:NP_032726|uniprotkb:P42582,DIP-40666N|refseq:NP_766276|uniprotkb:Q62073,['Nucleus'],['Cytoplasm']
DIP-33031N|refseq:NP_032726|uniprotkb:P42582,DIP-49461N|uniprotkb:Q91WA6,['Nucleus'],['Cytoplasm']
DIP-49546N|uniprotkb:Q9D902,DIP-60025N|uniprotkb:Q9D9Q6,['Nucleus'],['Endoplasmic reticulum']
DIP-59439N|uniprotkb:P51450,DIP-60025N|uniprotkb:Q9D9Q6,['Nucleus'],['Endoplasmic reticulum']
DIP-41971N|refseq:NP_034692|uniprotkb:O55222,DIP-60025N|uniprotkb:Q9D9Q6,['Cytoplasm'],['Endoplasmic reticulum']
DIP-29541N|uniprotkb:Q07813,DIP-60025N|uniprotkb:Q9D9Q6,"['Cytoplasm', 'Mitochondrion']",['Endoplasmic reticulum']
DIP-38089N|refseq:XP_001473955|uniprotkb:P14206,DIP-60025N|uniprotkb:Q9D9Q6,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-56045N|uniprotkb:Q80U70,DIP-60025N|uniprotkb:Q9D9Q6,['Nucleus'],['Endoplasmic reticulum']
DIP-57658N|uniprotkb:Q9EPC1,DIP-60025N|uniprotkb:Q9D9Q6,['Cytoplasm'],['Endoplasmic reticulum']
DIP-29880N|refseq:NP_062760|uniprotkb:Q9WUN2,DIP-60025N|uniprotkb:Q9D9Q6,['Cytoplasm'],['Endoplasmic reticulum']
DIP-284N|refseq:NP_031657|uniprotkb:P25322,DIP-60025N|uniprotkb:Q9D9Q6,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-35245N|refseq:NP_056601|uniprotkb:P15864,DIP-60025N|uniprotkb:Q9D9Q6,['Nucleus'],['Endoplasmic reticulum']
DIP-41971N|refseq:NP_034692|uniprotkb:O55222,DIP-49546N|uniprotkb:Q9D902,['Cytoplasm'],['Nucleus']
DIP-29541N|uniprotkb:Q07813,DIP-49546N|uniprotkb:Q9D902,"['Cytoplasm', 'Mitochondrion']",['Nucleus']
DIP-49546N|uniprotkb:Q9D902,DIP-57658N|uniprotkb:Q9EPC1,['Nucleus'],['Cytoplasm']
DIP-29880N|refseq:NP_062760|uniprotkb:Q9WUN2,DIP-49546N|uniprotkb:Q9D902,['Cytoplasm'],['Nucleus']
DIP-46319N|uniprotkb:Q9R0X5,DIP-49546N|uniprotkb:Q9D902,"['Cytoplasm', 'Golgi apparatus']",['Nucleus']
DIP-49546N|uniprotkb:Q9D902,DIP-60018N|refseq:NP_666065|uniprotkb:Q8VCN5,['Nucleus'],['Cytoplasm']
DIP-2665N|refseq:NP_035006|uniprotkb:Q09014,DIP-49546N|uniprotkb:Q9D902,['Cytoplasm'],['Nucleus']
DIP-40666N|refseq:NP_766276|uniprotkb:Q62073,DIP-49546N|uniprotkb:Q9D902,['Cytoplasm'],['Nucleus']
DIP-49461N|uniprotkb:Q91WA6,DIP-49546N|uniprotkb:Q9D902,['Cytoplasm'],['Nucleus']
DIP-49546N|uniprotkb:Q9D902,DIP-58645N|uniprotkb:Q8C8R3,['Nucleus'],['Cytoplasm']
DIP-41971N|refseq:NP_034692|uniprotkb:O55222,DIP-59439N|uniprotkb:P51450,['Cytoplasm'],['Nucleus']
DIP-29541N|uniprotkb:Q07813,DIP-59439N|uniprotkb:P51450,"['Cytoplasm', 'Mitochondrion']",['Nucleus']
DIP-57658N|uniprotkb:Q9EPC1,DIP-59439N|uniprotkb:P51450,['Cytoplasm'],['Nucleus']
DIP-29880N|refseq:NP_062760|uniprotkb:Q9WUN2,DIP-59439N|uniprotkb:P51450,['Cytoplasm'],['Nucleus']
DIP-46319N|uniprotkb:Q9R0X5,DIP-59439N|uniprotkb:P51450,"['Cytoplasm', 'Golgi apparatus']",['Nucleus']
DIP-59439N|uniprotkb:P51450,DIP-60018N|refseq:NP_666065|uniprotkb:Q8VCN5,['Nucleus'],['Cytoplasm']
DIP-2665N|refseq:NP_035006|uniprotkb:Q09014,DIP-59439N|uniprotkb:P51450,['Cytoplasm'],['Nucleus']
DIP-40666N|refseq:NP_766276|uniprotkb:Q62073,DIP-59439N|uniprotkb:P51450,['Cytoplasm'],['Nucleus']
DIP-49461N|uniprotkb:Q91WA6,DIP-59439N|uniprotkb:P51450,['Cytoplasm'],['Nucleus']
DIP-58645N|uniprotkb:Q8C8R3,DIP-59439N|uniprotkb:P51450,['Cytoplasm'],['Nucleus']
DIP-41971N|refseq:NP_034692|uniprotkb:O55222,DIP-56045N|uniprotkb:Q80U70,['Cytoplasm'],['Nucleus']
DIP-35245N|refseq:NP_056601|uniprotkb:P15864,DIP-41971N|refseq:NP_034692|uniprotkb:O55222,['Nucleus'],['Cytoplasm']
DIP-41971N|refseq:NP_034692|uniprotkb:O55222,DIP-48715N|refseq:NP_035414|uniprotkb:Q62193,['Cytoplasm'],['Nucleus']
DIP-41971N|refseq:NP_034692|uniprotkb:O55222,DIP-42840N|uniprotkb:Q61286,['Cytoplasm'],['Nucleus']
DIP-40883N|refseq:NP_032115|uniprotkb:P17679,DIP-41971N|refseq:NP_034692|uniprotkb:O55222,['Nucleus'],['Cytoplasm']
DIP-29927N|refseq:NP_808311|uniprotkb:Q99LI5,DIP-41971N|refseq:NP_034692|uniprotkb:O55222,['Nucleus'],['Cytoplasm']
DIP-41971N|refseq:NP_034692|uniprotkb:O55222,DIP-61156N|uniprotkb:O35451,['Cytoplasm'],"['Nucleus', 'Endoplasmic reticulum']"
DIP-32293N|uniprotkb:Q61656,DIP-41971N|refseq:NP_034692|uniprotkb:O55222,['Nucleus'],['Cytoplasm']
DIP-41971N|refseq:NP_034692|uniprotkb:O55222,DIP-54906N|uniprotkb:Q9ER74,['Cytoplasm'],['Nucleus']
DIP-41971N|refseq:NP_034692|uniprotkb:O55222,DIP-45878N|refseq:NP_032589|uniprotkb:P25206,['Cytoplasm'],['Nucleus']
DIP-29541N|uniprotkb:Q07813,DIP-56045N|uniprotkb:Q80U70,"['Cytoplasm', 'Mitochondrion']",['Nucleus']
DIP-29541N|uniprotkb:Q07813,DIP-35245N|refseq:NP_056601|uniprotkb:P15864,"['Cytoplasm', 'Mitochondrion']",['Nucleus']
DIP-29541N|uniprotkb:Q07813,DIP-48715N|refseq:NP_035414|uniprotkb:Q62193,"['Cytoplasm', 'Mitochondrion']",['Nucleus']
DIP-29541N|uniprotkb:Q07813,DIP-42840N|uniprotkb:Q61286,"['Cytoplasm', 'Mitochondrion']",['Nucleus']
DIP-29541N|uniprotkb:Q07813,DIP-40883N|refseq:NP_032115|uniprotkb:P17679,"['Cytoplasm', 'Mitochondrion']",['Nucleus']
DIP-29541N|uniprotkb:Q07813,DIP-29927N|refseq:NP_808311|uniprotkb:Q99LI5,"['Cytoplasm', 'Mitochondrion']",['Nucleus']
